ad_archive_id,page_id,page_name,is_active,start_date,end_date,publisher_platform,total_active_time,categories,link_url,media_type,hook,ad_copy,extracted_keywords,param_keys,pixel_ids,widget_phrases,widget_forcekey_matches,competitor_id,forcekeys,forcekeyA,forcekeyB,forcekeyC,forcekeyD,forcekeyE
1760645844821242,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363130432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
721677850838763,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363120432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1315872316872078,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363100432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1090144156581736,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769362970432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Discover%20Senior%20Living%20Communities&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1728157408573776,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363100432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1137906761071279,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363120432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1840277009861499,593450633843471,Everyday Solutions III,1,2025-09-06T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363120432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
783478337959722,593450633843471,Everyday Solutions III,1,2025-09-06T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363110432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
792481543267464,593450633843471,Everyday Solutions III,1,2025-09-06T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363130432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
1901792327032886,593450633843471,Everyday Solutions III,1,2025-09-06T07:00:00Z,2025-10-21T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363090432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
4254508511450413,593450633843471,Everyday Solutions III,1,2025-09-05T07:00:00Z,2025-10-14T07:00:00Z,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,,HOUSING,https://wisegurusolutions.com/real-estate/find-newly-built-senior-apartments-near-me/?imp=rjs&utm_source=facebook&s1aid=716888228518687&s1cid=120228769362980432&s1agid=120228769363100432&placement={{placement}}::{{site_source_name}}&fbclick=Purchase&segment=facebook_716888228518687&fbid=224848139939683&headline=Senior%20Living%20Options%20Nearby&optkey=Senior%20Living%20Options%20for%20$249/month&ad_id={{ad.id}}&is_pub_ref=true&forcekeyA=Senior%20Living%20Options%20for%20$249/month&forcekeyB=see%20Senior%20Living%20Options%20for%20$249/month&forcekeyC=find%20Senior%20Living%20Options%20for%20$249/month&forcekeyD=must%20see%20Senior%20Living%20Options%20for%20$249/month&forcekeyE=must-see%20Senior%20Living%20Options%20for%20$249/month,video,$249/Month Senior Living!,"$249/Month Senior Living! 
 Just $249/month for comfort & care. Affordable senior living starts here! 
 everydaysolutions.pro",,ad_id|fbclick|fbid|forcekeyA|forcekeyB|forcekeyC|forcekeyD|forcekeyE|headline|imp|is_pub_ref|optkey|placement|s1agid|s1aid|s1cid|segment|utm_source,,,,YWRfaWR8ZmJj,forcekeyA:Senior Living Options for $249/month|forcekeyB:see Senior Living Options for $249/month|forcekeyC:find Senior Living Options for $249/month|forcekeyD:must see Senior Living Options for $249/month|forcekeyE:must-see Senior Living Options for $249/month,Senior Living Options for $249/month,see Senior Living Options for $249/month,find Senior Living Options for $249/month,must see Senior Living Options for $249/month,must-see Senior Living Options for $249/month
